Neighborhood_Review,Furnishing,Crime_Rate,Power_Backup,Frequency_of_Powercuts,Property_Area,Habitability_score
2.91,2,3,0,0.0,969,87.23
2.84,1,2,0,0.0,586,58.3
3.23,0,0,0,1.0,1052,64.89
2.91,0,2,0,1.0,644,36.96
3.53,1,1,1,1.0,1188,79.59
2.58,2,2,0,1.0,422,86.57
3.87,2,0,0,0.0,1229,77.08
2.53,1,3,0,0.0,865,57.0
2.82,0,2,0,0.0,509,28.95
3.46,2,2,0,0.0,1110,70.52
4.11,2,0,0,0.0,611,76.2
4.09,0,1,1,0.0,908,92.33
4.08,2,0,0,1.0,505,77.96
4.1,2,0,0,1.0,564,79.39
2.9,2,1,0,2.0,851,76.63
4.71,1,0,1,0.0,554,90.36
4.8,1,0,1,0.0,1102,90.0
2.56,0,2,0,1.0,1131,34.14
1.03,0,3,0,2.0,829,20.64
4.15,0,0,0,1.0,1144,75.86
4.24,2,0,0,0.0,878,85.2
4.74,0,0,0,0.0,656,77.26
1.04,2,3,0,2.0,474,46.66
3.2,1,1,0,0.0,443,78.48
3.21,0,2,0,0.0,1214,43.24
4.19,1,1,0,0.0,564,72.0
2.92,1,1,0,1.0,1053,71.78
3.54,2,0,0,1.0,1021,71.12
3.52,0,2,1,0.0,630,72.19
3.51,2,1,0,1.0,927,73.12
3.53,0,1,0,0.0,590,39.01
2.59,1,2,0,1.0,1205,72.63
4.12,2,0,0,1.0,685,77.58
4.79,0,0,1,0.0,1138,79.66
3.54,1,1,0,0.0,998,72.44
3.51,2,1,0,0.0,587,93.51
4.48,2,0,0,0.0,640,80.44
4.81,0,0,0,0.0,1159,71.93
4.69,1,0,0,0.0,575,86.31
2.85,1,1,1,1.0,411,88.88
4.82,1,0,0,0.0,561,75.35
3.84,2,1,0,0.0,975,79.73
3.24,0,1,1,0.0,780,65.91
4.8,0,0,0,0.0,760,79.24
4.5,1,0,0,0.0,837,76.21
3.14,1,1,0,1.0,1131,71.44
4.45,1,0,0,0.0,1246,73.81
4.69,1,0,0,0.0,924,70.96
3.06,0,2,0,0.0,435,34.59
4.73,2,0,1,0.0,1117,92.08
4.17,2,0,0,1.0,591,77.26
2.93,0,1,0,1.0,895,34.95
2.89,1,2,0,0.0,475,60.23
2.55,1,1,0,2.0,591,64.75
2.0,0,2,0,1.0,1283,35.4
3.47,1,2,0,0.0,888,79.11
4.77,1,0,0,0.0,1162,73.47
4.14,1,0,0,0.0,866,78.37
4.19,1,0,0,0.0,1208,86.94
4.75,2,0,0,0.0,636,83.28
3.36,2,2,0,0.0,692,79.81
4.67,0,0,0,0.0,1116,76.3
4.07,1,0,0,1.0,1258,80.11
1.95,1,2,0,2.0,621,32.19
3.22,2,1,0,1.0,959,77.38
3.53,1,1,0,0.0,1293,82.89
4.68,0,0,1,0.0,598,78.55
3.53,1,2,1,0.0,1206,78.45
3.47,1,0,0,1.0,768,76.73
4.6,0,0,0,0.0,746,82.32
2.28,1,1,0,3.0,726,69.92
3.86,1,0,1,1.0,1088,83.44
3.45,2,1,0,0.0,869,74.02
2.85,1,3,0,0.0,454,56.25
4.17,0,1,0,0.0,698,75.3
3.2,2,1,0,1.0,1015,79.57
3.52,1,0,1,2.0,476,74.51
3.53,0,2,0,0.0,666,65.65
4.1,1,1,0,0.0,859,74.45
4.41,0,0,0,0.0,764,80.22
4.15,1,1,1,0.0,1231,81.01
4.69,1,0,0,0.0,861,91.14
4.53,2,0,0,0.0,877,88.14
2.91,0,1,1,2.0,933,81.72
3.5,1,2,0,0.0,1269,80.52
3.06,0,2,0,0.0,1000,33.15
4.14,2,1,1,0.0,569,90.6
2.84,1,2,0,1.0,1082,64.56
3.7,1,0,0,0.0,565,71.84
2.44,2,2,1,1.0,1103,74.63
3.56,1,1,0,0.0,907,82.26
4.74,0,0,0,0.0,1204,73.52
4.41,0,0,0,0.0,742,71.63
4.7,2,0,1,0.0,1281,92.68
2.91,1,2,0,0.0,765,61.46
2.61,1,2,0,0.0,1227,59.86
4.12,1,0,0,1.0,992,92.08
4.07,1,0,0,1.0,782,92.7
3.23,1,1,1,0.0,1032,71.03
4.89,0,0,0,0.0,523,76.79
4.38,2,0,0,0.0,912,82.37
4.17,1,0,0,0.0,1191,75.04
3.38,1,0,0,2.0,680,77.45
2.25,2,1,0,3.0,759,86.8
3.25,0,1,0,1.0,1235,58.4
4.79,1,0,0,0.0,722,78.09
4.19,1,0,0,0.0,616,75.98
3.55,1,0,0,1.0,421,66.75
3.54,1,1,1,0.0,1095,77.04
4.15,1,0,1,1.0,440,81.82
2.86,0,3,0,0.0,1203,30.97
3.84,1,0,0,1.0,824,86.32
2.91,1,0,1,2.0,448,82.44
2.59,1,1,0,2.0,601,69.91
3.85,0,0,0,0.0,691,60.4
3.49,1,1,0,0.0,711,73.48
3.16,0,1,1,0.0,708,61.91
2.26,0,3,0,1.0,477,24.08
4.8,1,0,0,0.0,646,72.53
3.84,1,0,0,1.0,792,75.41
4.07,1,0,0,0.0,1080,72.48
2.93,0,1,0,1.0,485,36.14
4.17,1,1,1,0.0,1147,85.63
2.88,1,1,0,1.0,538,67.24
4.59,1,0,0,0.0,1209,75.18
3.86,1,1,0,0.0,839,85.77
3.56,1,1,0,1.0,1194,77.97
2.89,2,2,0,1.0,1275,73.5
3.21,0,2,0,0.0,741,31.72
4.67,1,0,1,0.0,405,82.24
2.92,1,2,0,0.0,679,59.26
2.9,1,1,0,1.0,843,69.56
4.12,1,0,0,0.0,1164,83.61
4.73,0,0,0,0.0,651,75.17
3.86,1,0,0,1.0,686,82.55
3.56,1,1,1,0.0,480,76.14
3.55,0,1,0,0.0,450,46.27
4.42,1,0,0,0.0,786,88.63
3.5,0,1,0,1.0,627,54.45
2.92,1,1,1,1.0,603,93.99
3.78,1,1,0,0.0,425,85.58
3.76,1,0,1,1.0,981,81.93
3.54,1,1,1,1.0,1282,75.53
4.8,1,0,0,0.0,538,74.61
4.8,2,0,0,0.0,935,87.56
4.24,1,1,0,0.0,1121,72.84
4.48,1,0,0,0.0,1076,69.14
3.17,1,0,0,2.0,503,83.22
4.1,1,0,0,0.0,747,92.13
4.8,2,0,1,0.0,735,91.67
4.79,2,0,0,0.0,861,88.04
2.9,0,2,1,1.0,1017,69.25
3.21,2,2,0,0.0,770,92.98
4.17,1,1,0,0.0,572,87.6
4.73,1,0,0,0.0,1253,76.8
4.3,1,0,0,0.0,577,71.08
4.49,0,0,0,0.0,1095,72.1
4.18,0,1,0,0.0,671,60.06
4.7,1,0,1,0.0,1094,88.7
4.15,1,1,1,0.0,976,85.29
4.1,1,0,0,0.0,695,77.66
2.91,1,1,0,1.0,856,66.15
2.86,0,0,0,2.0,678,41.31
3.24,0,1,0,1.0,974,55.53
4.73,1,0,0,0.0,1164,74.58
2.51,2,3,1,0.0,1198,73.94
3.51,1,0,1,1.0,580,74.13
4.44,2,0,0,0.0,916,78.94
4.08,0,0,0,0.0,854,74.93
4.07,1,0,0,0.0,552,87.09
4.07,0,0,0,1.0,951,66.41
4.17,0,0,0,0.0,699,77.1
4.43,1,0,0,0.0,1070,73.45
3.55,1,1,0,1.0,571,73.69
4.4,1,0,0,0.0,1087,96.25
4.08,0,1,0,0.0,1074,62.98
3.77,2,1,1,0.0,1275,92.52
4.18,1,1,0,0.0,429,78.51
4.17,0,1,0,0.0,1013,78.31
4.18,1,0,1,1.0,831,86.92
4.79,2,0,0,0.0,1164,84.45
3.61,0,1,0,0.0,755,74.74
3.86,2,1,0,0.0,699,76.04
3.53,2,1,0,0.0,844,67.52
4.41,1,0,1,0.0,904,85.6
3.83,0,0,1,1.0,962,74.62
3.24,2,1,1,0.0,755,81.12
3.52,1,1,0,1.0,1016,78.86
4.47,1,0,0,0.0,1006,70.73
4.08,0,0,1,0.0,1141,84.5
3.84,1,1,0,0.0,727,76.93
3.94,1,0,0,1.0,697,77.7
2.28,1,3,0,1.0,888,67.35
3.83,1,0,0,1.0,1033,73.94
3.83,1,1,0,0.0,981,80.64
4.42,2,0,0,0.0,719,79.17
3.75,1,0,0,1.0,784,80.63
4.66,1,0,0,0.0,1210,75.63
1.9,0,2,0,1.0,617,21.43
3.21,0,2,0,0.0,643,41.16
3.54,0,1,0,1.0,840,55.27
2.2,2,3,0,0.0,1171,62.05
3.88,2,1,0,0.0,1239,75.59
4.78,1,0,0,0.0,691,75.9
4.79,0,0,1,0.0,563,73.91
4.29,1,0,0,0.0,997,70.68
4.78,2,0,1,0.0,1134,93.14
3.5,2,1,0,0.0,1181,70.36
3.85,1,1,0,0.0,1138,79.39
4.77,1,0,0,0.0,1022,77.7
3.82,1,1,0,0.0,1088,84.09
4.45,1,0,0,0.0,660,79.78
4.08,2,1,0,0.0,462,76.18
4.42,0,0,1,0.0,904,73.75
3.49,1,2,1,0.0,488,69.52
4.4,1,0,0,0.0,1141,69.33
2.94,2,1,0,1.0,1039,80.47
2.91,0,2,0,0.0,1282,31.41
4.49,0,0,0,0.0,659,76.35
4.15,1,0,1,0.0,786,80.43
1.33,1,2,0,2.0,655,31.69
4.77,1,0,0,0.0,604,71.12
4.8,1,0,0,0.0,1238,72.18
3.84,0,0,1,0.0,852,73.62
2.81,2,0,0,2.0,986,91.67
3.55,1,0,0,1.0,957,82.87
2.9,0,0,0,2.0,1288,40.08
2.9,0,2,0,1.0,904,32.35
2.9,2,1,0,2.0,578,85.9
4.15,1,1,0,0.0,748,80.25
3.77,1,1,0,0.0,803,74.94
4.19,0,0,0,0.0,1103,80.9
4.75,1,0,0,0.0,962,73.37
4.92,1,0,0,0.0,568,82.49
4.44,1,0,1,0.0,597,87.14
4.73,2,0,0,0.0,576,85.7
4.39,1,0,0,0.0,1085,90.38
2.87,1,3,0,0.0,463,64.53
2.82,2,3,0,0.0,645,77.91
4.79,2,0,0,0.0,772,85.73
4.04,2,0,0,0.0,959,76.29
1.89,0,3,0,1.0,1100,28.94
3.1,1,2,1,0.0,843,72.72
4.76,1,0,0,0.0,787,76.97
4.09,1,0,0,0.0,975,84.67
4.13,1,0,0,0.0,605,75.56
3.84,0,0,0,1.0,1105,65.69
2.62,0,1,1,1.0,568,60.01
4.37,1,0,0,0.0,1276,85.27
3.48,1,1,0,1.0,636,79.41
3.46,0,1,1,1.0,1110,68.35
4.19,1,1,0,0.0,573,88.83
3.55,1,2,0,0.0,1063,85.09
3.53,0,1,0,1.0,1214,59.7
2.9,2,3,0,0.0,1238,82.58
2.42,0,2,1,0.0,1205,44.58
4.43,1,0,0,0.0,539,88.07
3.83,0,1,0,0.0,885,63.84
3.54,1,0,0,2.0,837,73.04
3.48,1,2,1,0.0,567,69.07
2.55,1,3,1,0.0,1132,81.63
4.74,1,0,0,0.0,490,68.55
3.61,0,1,1,1.0,949,79.72
4.17,1,1,0,0.0,655,78.64
3.49,1,0,0,1.0,687,79.17
4.18,2,1,0,0.0,708,77.96
4.7,0,0,1,0.0,1103,75.77
4.42,1,0,0,0.0,520,76.34
3.78,0,1,0,0.0,816,58.14
3.84,2,0,0,0.0,779,75.95
4.11,0,0,1,1.0,611,71.41
3.57,0,1,0,1.0,939,75.15
2.21,0,0,0,3.0,947,41.3
4.76,1,0,0,0.0,634,76.86
3.2,1,1,0,1.0,539,70.15
3.87,0,0,1,1.0,617,88.61
4.17,1,0,0,0.0,1023,74.55
3.85,0,1,1,0.0,1262,81.18
2.2,0,2,1,2.0,1114,65.91
4.11,0,0,0,0.0,768,74.52
3.56,1,2,1,0.0,813,77.98
2.93,1,3,1,0.0,1013,73.85
3.18,0,1,0,1.0,791,47.08
4.8,0,0,0,0.0,726,83.6
2.73,1,2,0,1.0,840,62.76
4.81,2,0,0,0.0,431,87.91
4.17,2,1,1,0.0,432,91.98
2.6,1,1,1,1.0,1040,82.69
4.07,1,1,1,0.0,894,77.53
4.0,1,0,0,0.0,944,78.82
1.97,1,2,0,1.0,1088,38.29
4.16,1,0,1,0.0,547,79.17
4.36,1,0,0,0.0,897,87.47
4.77,0,0,1,0.0,1225,77.92
3.84,1,1,1,0.0,855,77.36
3.55,1,1,1,1.0,857,78.09
3.2,0,1,0,1.0,1254,66.05
3.54,1,2,0,0.0,1031,77.63
4.71,1,0,0,0.0,904,74.5
4.13,1,1,0,0.0,697,91.45
4.76,0,0,0,0.0,492,83.32
3.56,1,1,0,1.0,730,80.19
4.79,0,0,0,0.0,572,70.64
4.41,0,0,0,0.0,716,79.51
3.43,0,0,1,1.0,781,73.78
4.18,2,0,0,1.0,1094,83.07
3.8,0,0,0,1.0,1011,63.85
4.72,1,0,0,0.0,1286,75.8
2.59,0,3,1,0.0,892,59.62
4.68,0,0,0,0.0,727,80.33
4.12,1,0,0,1.0,896,75.99
3.79,1,0,0,0.0,516,77.17
3.16,0,0,0,1.0,780,37.88
4.0,1,0,1,0.0,1059,76.64
2.54,1,3,0,0.0,781,64.35
3.51,1,1,1,0.0,501,70.03
4.16,1,1,0,0.0,978,78.35
4.39,1,0,0,0.0,588,87.35
3.22,1,1,0,0.0,1002,67.39
3.5,1,0,0,2.0,1160,81.07
4.18,0,0,0,0.0,837,79.33
1.35,0,2,0,3.0,702,29.77
3.86,2,1,0,0.0,566,73.99
4.81,2,0,0,0.0,1210,86.57
4.79,0,0,1,0.0,1011,77.65
3.2,1,0,0,2.0,586,73.43
2.57,1,3,0,0.0,881,69.48
4.65,1,0,0,0.0,1123,83.69
4.72,2,0,1,0.0,695,91.32
4.11,1,0,1,1.0,637,82.09
3.86,1,1,1,0.0,435,78.13
4.07,2,1,0,0.0,791,75.97
3.23,1,0,0,2.0,686,85.1
4.02,0,0,0,1.0,877,64.82
4.81,2,0,0,0.0,1120,85.32
2.26,1,1,0,3.0,1123,62.73
3.79,2,0,0,1.0,613,78.0
3.68,0,0,0,1.0,726,67.04
2.61,1,2,0,0.0,1281,59.49
4.43,2,0,0,0.0,545,83.85
4.15,0,0,0,1.0,778,63.18
4.14,0,0,0,1.0,1257,75.27
2.93,0,1,0,1.0,1054,31.61
3.52,1,1,0,1.0,449,65.83
3.86,1,0,1,1.0,1052,80.88
1.98,1,2,0,2.0,503,37.7
4.79,1,0,0,0.0,400,72.64
3.86,1,0,0,1.0,1273,75.57
4.15,1,1,0,0.0,703,90.96
4.78,2,0,0,0.0,753,84.57
4.14,1,1,0,0.0,1239,93.27
3.53,2,1,0,0.0,1241,69.48
3.17,0,0,0,2.0,1224,58.47
4.09,0,0,0,1.0,1026,63.2
4.17,0,1,0,0.0,638,78.31
4.15,0,1,1,0.0,956,76.23
2.88,1,0,0,3.0,1133,75.17
4.1,1,1,1,0.0,1198,82.82
3.83,1,1,0,0.0,1293,78.75
4.15,1,1,0,0.0,504,85.78
2.19,0,0,0,3.0,878,42.89
3.26,1,1,0,1.0,512,75.06
4.08,1,0,1,1.0,996,82.15
3.48,1,0,0,1.0,898,78.73
2.74,1,2,0,0.0,762,46.58
3.49,1,2,0,0.0,414,80.64
4.69,1,0,1,0.0,961,90.58
4.15,1,1,0,0.0,977,79.98
4.12,1,1,0,0.0,595,73.97
3.8,1,1,1,0.0,1218,80.39
4.79,0,0,0,0.0,1166,86.02
4.8,0,0,0,0.0,549,80.0
2.76,2,2,0,1.0,919,83.9
3.54,1,1,0,0.0,962,67.22
4.43,1,0,1,0.0,1241,89.37
2.57,1,1,0,2.0,675,69.05
3.48,2,0,0,2.0,764,76.29
4.11,0,0,0,1.0,637,78.61
2.2,1,3,0,0.0,1290,49.99
4.15,1,0,1,0.0,405,75.8
3.83,1,0,1,1.0,905,79.45
3.55,2,2,0,0.0,487,87.63
4.45,1,0,0,0.0,1072,82.98
2.61,1,0,0,3.0,459,62.21
4.11,1,1,0,0.0,1008,86.24
3.46,1,0,0,1.0,830,82.56
4.43,1,0,1,0.0,1226,88.08
2.22,1,3,0,1.0,1180,56.01
2.15,1,2,1,1.0,842,77.87
4.16,1,1,0,0.0,1036,79.92
3.83,0,1,1,0.0,829,72.4
4.19,1,1,0,0.0,645,78.85
4.07,0,0,1,0.0,623,78.65
3.83,0,0,1,0.0,1114,86.94
3.5,1,2,0,0.0,651,78.88
4.08,1,0,0,1.0,1007,85.86
3.87,1,1,0,0.0,421,75.84
4.18,1,1,0,0.0,1183,75.0
2.92,1,3,0,0.0,486,60.69
3.86,0,1,0,0.0,525,66.35
2.21,1,3,1,1.0,1236,70.99
4.14,0,1,1,0.0,1141,82.79
4.71,1,0,0,0.0,1139,70.09
4.78,1,0,0,0.0,469,71.29
4.74,1,0,0,0.0,851,73.4
3.54,0,1,1,0.0,705,77.9
3.64,1,1,0,0.0,585,85.25
3.4,2,0,0,1.0,946,77.25
4.46,2,0,0,0.0,529,84.09
3.84,0,1,0,0.0,1222,64.78
4.81,0,0,1,0.0,976,79.0
3.51,1,1,1,1.0,742,75.24
4.42,0,0,0,0.0,1183,83.95
4.48,2,0,0,0.0,942,82.95
2.88,0,0,0,2.0,958,47.69
4.15,1,1,0,0.0,1028,86.86
4.49,1,0,0,0.0,890,81.14
4.12,2,0,0,1.0,826,78.07
4.03,2,0,0,0.0,931,77.84
3.22,0,2,0,0.0,841,44.58
3.54,1,1,0,1.0,765,72.96
4.48,1,0,0,0.0,506,88.85
4.78,0,0,0,0.0,733,79.63
2.93,1,1,0,2.0,1084,76.53
4.81,1,0,1,0.0,1012,92.37
4.44,1,0,0,0.0,522,85.32
2.83,2,3,0,0.0,1127,83.86
4.17,0,1,0,0.0,1255,67.32
2.57,1,2,1,0.0,418,85.66
3.42,1,2,1,0.0,679,92.19
3.13,0,2,0,0.0,1001,33.48
4.09,1,0,0,0.0,1184,72.4
2.88,0,1,0,1.0,609,40.76
3.52,2,1,0,1.0,606,73.53
4.42,1,0,0,0.0,767,88.79
3.53,0,0,0,2.0,770,63.49
4.78,1,0,0,0.0,672,75.06
4.04,1,0,0,1.0,1299,87.06
4.76,1,0,0,0.0,560,71.12
3.85,1,1,0,0.0,656,78.03
4.19,2,1,0,0.0,1139,78.23
4.77,1,0,1,0.0,421,88.01
3.24,0,2,0,0.0,472,36.17
4.79,0,0,0,0.0,643,76.74
3.1,1,1,0,1.0,905,67.61
4.03,2,0,1,0.0,813,84.49
4.16,1,0,0,0.0,922,78.27
2.89,2,2,1,1.0,1123,81.0
2.83,2,3,0,0.0,1074,88.36
3.71,0,0,0,1.0,1071,63.33
2.61,1,3,1,0.0,620,78.49
4.89,2,0,0,0.0,1287,94.6
2.51,1,2,1,0.0,786,75.85
4.18,1,1,0,0.0,1064,89.04
3.8,1,0,0,0.0,474,76.74
4.17,1,1,0,0.0,445,71.24
2.82,2,2,0,1.0,498,70.46
2.89,0,2,0,0.0,1004,39.62
4.13,0,0,0,0.0,1247,68.84
2.43,0,1,0,1.0,480,21.61
2.92,1,1,0,2.0,468,80.82
4.07,1,0,0,1.0,691,83.37
4.11,1,1,0,0.0,859,84.58
3.21,0,1,0,1.0,853,46.54
4.76,0,0,1,0.0,796,73.0
4.02,1,1,0,0.0,861,84.57
2.59,2,0,0,3.0,514,89.37
4.15,0,0,0,1.0,905,77.57
4.73,1,0,0,0.0,409,69.23
3.15,2,1,1,1.0,1072,83.65
2.3,1,2,1,1.0,1216,84.15
3.48,0,0,0,1.0,585,68.14
2.84,0,2,1,1.0,1136,74.5
4.45,2,0,0,0.0,876,84.47
4.16,0,0,0,1.0,1145,79.99
4.01,1,1,0,0.0,664,76.79
3.82,2,0,0,1.0,1043,80.95
4.72,0,0,0,0.0,423,67.77
1.64,2,2,0,2.0,761,65.22
4.1,0,0,1,0.0,934,80.92
4.7,0,0,0,0.0,1147,75.76
3.21,1,2,0,0.0,515,60.63
3.16,0,1,0,0.0,669,35.51
3.85,1,1,1,0.0,414,77.38
3.55,1,1,1,1.0,1103,80.73
4.16,2,1,1,0.0,1172,84.31
3.52,0,1,1,1.0,960,88.02
2.59,1,2,1,1.0,1004,90.8
4.78,0,0,1,0.0,1196,75.42
3.86,1,1,0,0.0,1281,83.88
4.44,1,0,0,0.0,1131,66.96
3.76,0,0,0,0.0,996,73.45
4.15,1,0,0,1.0,636,83.16
3.86,1,1,0,0.0,813,77.16
4.81,2,0,0,0.0,1086,87.22
3.77,0,1,1,0.0,1158,72.41
4.72,2,0,0,0.0,732,82.7
3.45,1,1,0,0.0,1045,66.06
4.08,1,0,0,0.0,443,78.55
3.13,1,0,0,2.0,737,76.54
4.16,1,1,1,0.0,1299,82.5
3.79,0,0,0,0.0,596,61.71
2.85,1,3,0,0.0,924,67.31
4.17,1,1,0,0.0,622,73.26
3.44,2,1,0,0.0,1265,70.18
4.48,1,0,0,0.0,683,86.87
4.8,1,0,0,0.0,512,71.4
2.94,1,2,0,1.0,690,62.68
4.19,0,1,0,0.0,515,69.2
4.4,2,0,0,0.0,414,80.06
3.48,1,1,1,1.0,564,75.57
3.86,1,1,0,0.0,407,77.93
3.47,1,1,1,0.0,1294,73.78
4.2,1,1,0,0.0,631,77.8
2.23,2,2,1,2.0,866,72.1
1.51,0,2,0,3.0,671,22.16
4.08,2,1,0,0.0,1291,77.5
2.91,1,1,1,2.0,448,83.93
4.44,1,0,0,0.0,1073,69.07
3.86,1,1,1,0.0,489,77.23
4.7,2,0,0,0.0,1221,86.97
4.8,0,0,1,0.0,989,77.12
4.72,1,0,1,0.0,975,91.14
4.78,1,0,0,0.0,575,72.34
2.91,2,3,0,0.0,1288,86.61
4.73,1,0,0,0.0,1126,75.06
4.18,1,1,0,0.0,588,91.04
4.75,1,0,0,0.0,975,75.92
3.22,1,2,0,0.0,417,76.99
4.13,1,1,1,0.0,1066,84.26
3.45,1,0,1,2.0,527,75.33
4.49,0,0,0,0.0,432,82.01
4.74,1,0,0,0.0,1147,76.99
3.24,2,2,1,0.0,583,84.24
4.18,0,1,0,0.0,1209,79.07
3.79,2,0,0,1.0,1061,75.13
3.87,2,0,0,0.0,1266,78.43
2.19,2,3,0,0.0,691,63.09
3.23,1,1,1,1.0,1298,72.42
3.41,0,1,1,1.0,945,70.5
4.12,2,0,0,0.0,971,78.73
2.84,2,0,0,2.0,767,90.62
2.59,1,1,1,2.0,721,85.67
2.89,1,2,0,0.0,1026,59.17
3.21,1,2,1,0.0,592,78.2
2.26,2,1,1,2.0,722,73.14
4.48,1,0,0,0.0,784,72.99
4.75,2,0,0,0.0,586,84.36
3.07,1,2,0,0.0,878,61.25
2.75,2,1,0,2.0,1093,86.2
3.86,0,1,1,0.0,721,88.84
3.19,1,1,0,1.0,755,70.73
4.8,1,0,0,0.0,701,76.32
4.16,0,0,0,1.0,974,71.36
4.78,1,0,0,0.0,709,69.88
1.93,0,3,0,0.0,521,25.96
4.8,0,0,0,0.0,758,67.98
4.15,0,1,0,0.0,503,62.31
4.78,1,0,0,0.0,419,74.58
4.09,2,1,0,0.0,1039,80.35
3.91,1,0,0,1.0,1232,73.61
3.5,1,0,1,1.0,1001,80.24
4.18,1,1,0,0.0,1000,87.39
4.11,0,0,0,1.0,964,68.55
2.74,0,2,0,1.0,943,28.09
2.51,1,0,1,2.0,789,90.42
4.43,1,0,0,0.0,993,67.06
4.42,1,0,0,0.0,405,90.02
4.16,0,0,0,0.0,646,75.8
4.16,1,1,0,0.0,620,74.15
3.24,1,0,0,1.0,1097,80.36
3.04,1,2,0,0.0,725,71.75
2.91,0,2,0,1.0,891,43.53
4.18,2,1,0,0.0,647,76.03
3.62,2,1,0,1.0,1115,80.22
3.52,0,0,0,1.0,671,62.86
4.09,1,0,1,0.0,1174,84.58
4.39,0,0,0,0.0,666,74.85
1.26,1,3,0,2.0,1285,31.48
4.08,1,0,0,1.0,1124,84.38
4.17,1,0,0,1.0,684,85.38
3.75,2,1,0,0.0,750,88.31
4.72,1,0,0,0.0,981,74.85
3.45,1,2,0,0.0,922,72.23
3.47,1,0,0,1.0,468,66.97
3.54,1,2,0,0.0,465,70.44
2.92,0,1,0,1.0,1117,44.19
4.13,1,0,0,0.0,1061,80.84
1.65,1,3,0,2.0,1240,39.25
4.03,0,0,1,1.0,893,87.3
4.79,2,0,0,0.0,625,89.46
3.77,1,0,0,1.0,690,80.89
4.48,1,0,0,0.0,1271,70.12
2.31,1,2,0,1.0,1046,56.26
4.8,1,0,0,0.0,795,70.58
3.55,1,2,0,0.0,709,69.23
4.78,0,0,0,0.0,690,86.75
4.46,1,0,0,0.0,1239,69.89
4.16,1,1,0,0.0,1021,78.97
4.63,1,0,0,0.0,1226,85.7
4.13,0,0,1,0.0,601,94.41
4.29,2,0,0,0.0,585,79.88
4.17,0,0,0,0.0,1292,80.06
4.15,1,0,0,0.0,805,77.07
4.19,2,1,0,0.0,995,76.15
4.43,1,0,0,0.0,1094,73.84
4.74,1,0,0,0.0,1252,73.85
4.16,1,1,0,0.0,873,78.51
2.59,1,1,1,2.0,802,89.67
3.52,2,2,0,0.0,1213,69.91
4.78,1,0,0,0.0,491,72.95
2.25,2,2,0,2.0,864,82.07
3.86,0,0,0,0.0,1169,62.03
3.21,2,2,0,0.0,1248,76.62
2.52,2,2,0,1.0,1233,73.29
3.54,1,2,0,0.0,1232,77.61
3.56,1,1,0,1.0,853,70.36
4.71,1,0,0,0.0,766,74.13
3.23,2,2,0,0.0,983,80.5
2.93,2,0,1,2.0,1167,81.22
2.74,0,0,0,3.0,426,37.85
3.79,0,0,1,0.0,590,76.98
1.14,1,2,0,3.0,923,44.01
3.84,1,1,0,0.0,1101,89.05
3.8,1,0,1,1.0,1260,74.78
2.92,0,2,0,1.0,682,37.43
4.69,0,0,0,0.0,921,81.54
4.15,1,0,0,0.0,1086,75.07
3.31,0,0,0,2.0,489,60.83
4.11,0,0,1,1.0,589,73.14
3.85,0,1,1,0.0,1274,81.47
4.15,1,1,0,0.0,1215,92.01
3.94,2,0,1,0.0,452,96.66
4.78,1,0,0,0.0,761,71.28
2.82,1,3,0,0.0,880,68.91
3.23,0,1,1,1.0,582,73.42
4.8,2,0,0,0.0,998,85.68
4.14,2,0,0,0.0,671,79.32
4.11,0,0,0,1.0,1031,69.01
4.17,0,1,1,0.0,1274,73.56
4.73,0,0,0,0.0,735,72.24
4.14,1,0,0,0.0,1175,75.91
3.83,0,0,0,1.0,692,72.93
1.27,0,3,0,2.0,740,18.66
2.55,1,1,0,2.0,635,76.79
4.42,1,0,0,0.0,441,92.69
4.46,1,0,1,0.0,1077,86.88
3.54,2,2,0,0.0,825,67.46
2.91,1,3,0,0.0,1150,58.68
4.78,1,0,0,0.0,890,76.49
3.87,1,1,0,0.0,978,79.75
4.8,1,0,1,0.0,557,90.73
4.41,1,0,0,0.0,555,80.62
3.37,1,2,0,0.0,609,77.07
3.48,1,0,0,2.0,1153,73.55
2.89,1,0,1,3.0,1019,76.71
4.07,1,0,1,1.0,859,83.68
4.19,0,0,0,0.0,793,78.86
4.74,1,0,0,0.0,1030,74.14
2.91,1,3,1,0.0,1068,76.06
1.94,2,3,0,0.0,1275,74.23
3.54,1,1,0,1.0,1273,72.0
4.15,1,0,0,1.0,884,83.98
3.23,1,2,0,0.0,931,71.32
3.53,1,2,0,0.0,701,70.85
4.81,1,0,0,0.0,642,72.63
3.53,2,2,1,0.0,701,84.02
3.51,0,0,0,1.0,999,75.03
3.46,0,1,0,1.0,1008,39.25
3.55,0,2,0,0.0,1070,71.85
3.54,2,1,0,1.0,524,72.44
4.79,1,0,0,0.0,495,68.84
4.47,1,0,0,0.0,977,68.64
3.53,1,0,0,2.0,1134,73.54
4.5,1,0,1,0.0,910,86.02
4.15,0,0,1,0.0,1023,93.9
3.18,1,0,1,2.0,926,74.61
4.39,2,0,1,0.0,1130,87.25
3.39,2,1,0,0.0,1013,75.74
4.2,1,1,0,0.0,706,81.36
4.7,1,0,0,0.0,942,73.32
2.92,1,2,1,1.0,687,76.28
4.1,1,0,0,0.0,1081,85.49
4.8,1,0,1,0.0,521,90.91
4.81,1,0,0,0.0,766,71.05
